used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,diff/sigma,Axis-limits
1,23.42,20483.3,20675.6373,20337.58249,-2814.597296, , ,195.8910411, 
1,23.43,20333.3,20677.41541,20330.25253,-2966.375413, , ,194.8589233, 
1,23.44,20476.7,20679.59465,20322.95094,-2825.154655, , ,195.192213, 
1,23.45,20310,20682.19554,20315.67759,-2994.455536, , ,195.4482029, 
1,23.46,20063.3,20685.23994,20308.43237,-3244.199943, , ,195.8741943, 
1,23.47,20263.3,20688.75132,20301.21513,-3047.711321, , ,196.553555, 
1,23.48,20440,20692.75493,20294.02576,-2875.014934, , ,196.2141687, 
1,23.49,20386.7,20697.27772,20286.86412,-2932.837716, , ,197.703566, 
1,23.5,20240,20702.34878,20279.7301,-3084.608779, , ,198.7377669, 
1,23.51,20090,20707.99935,20272.62357,-3240.259345, , ,198.4522613, 
1,23.52,20253.3,20714.26296,20265.5444,-3083.222964, , ,200.9395431, 
1,23.53,20043.3,20721.17598,20258.49247,-3300.135977, , ,201.7671926, 
1,23.54,20380,20728.77745,20251.46766,-2971.037454, , ,202.7066846, 
1,23.55,20410,20737.10964,20244.46984,-2949.369642, , ,204.6704668, 
1,23.56,19806.7,20746.21819,20237.49889,-3561.778191, , ,206.001699, 
1,23.57,20470,20756.1526,20230.55469,-2908.412598, , ,207.9983173, 
1,23.58,19956.7,20766.96646,20223.63711,-3432.526463, , ,208.4785361, 
1,23.59,20296.7,20778.7181,20216.74603,-3104.278105, , ,210.007857, 
1,23.6,20353.3,20791.47067,20209.88134,-3060.430666, , ,210.0159518, 
1,23.61,19913.3,20805.29171,20203.04291,-3514.251711, , ,211.5183207, 
1,23.62,20350,20820.26049,20196.23062,-3092.520492, , ,210.3330692, 
1,23.63,19890,20836.45477,20189.44435,-3568.714765, , ,211.8176102, 
1,23.64,20423.3,20853.96563,20182.68398,-3052.925631, , ,211.9983491, 
1,23.65,20106.7,20872.89114,20175.94939,-3388.451141, , ,210.8238601, 
1,23.66,20020,20893.33904,20169.24047,-3495.59904, , ,208.8300745, 
1,23.67,20026.7,20915.42562,20162.55709,-3510.985621, , ,208.0463891, 
1,23.68,19766.7,20939.28676,20155.89914,-3794.846759, , ,207.9422997, 
1,23.69,20023.3,20965.06039,20149.2665,-3564.020388, , ,208.0624906, 
1,23.7,19810,20992.90698,20142.65905,-3805.166978, , ,206.4623452, 
1,23.71,20163.3,21023.0021,20136.07668,-3481.962098, , ,203.8707924, 
1,23.72,20033.3,21055.5404,20129.51926,-3644.500405, , ,204.8169915, 
1,23.73,19920,21090.73858,20122.98669,-3792.998582, , ,203.8462656, 
1,23.74,19903.3,21128.83766,20116.47885,-3847.797657, , ,202.1961919, 
1,23.75,20180,21170.10714,20109.99561,-3612.367136, , ,200.1332056, 
1,23.76,20020,21214.84832,20103.53688,-3817.108319, , ,201.6928358, 
1,23.77,19990,21263.39961,20097.10252,-3895.659611, , ,199.5161648, 
1,23.78,20190,21316.14177,20090.69244,-3748.40177, , ,198.9472292, 
1,23.79,19820,21373.50442,20084.30651,-4175.764419, , ,198.3010338, 
1,23.8,19650,21435.97322,20077.94463,-4408.23322, , ,197.2645432, 
1,23.81,20120,21504.10008,20071.60667,-4006.360084, , ,196.2057593, 
1,23.82,20086.7,21578.51277,20065.29253,-4114.072774, , ,194.567983, 
1,23.83,20400,21659.92857,20059.00209,-3882.188574, , ,195.3970317, 
1,23.84,20260,21749.16984,20052.73525,-4111.429845, , ,195.1238069, 
1,23.85,20196.7,21847.18216,20046.49188,-4272.742158, , ,196.3076667, 
1,23.86,20183.3,21955.05784,20040.27189,-4394.017844, , ,195.9931121, 
1,23.87,19983.3,22074.06305,20034.07516,-4713.023054, , ,194.9615347, 
1,23.88,20016.7,22205.67364,20027.90158,-4811.233636, , ,193.5543851, 
1,23.89,20406.7,22351.61665,20021.75104,-4567.176646, , ,194.2593627, 
1,23.9,20186.7,22513.92681,20015.62343,-4949.486812, , ,194.7562579, 
1,23.91,20123.3,22695.00897,20009.51864,-5193.968973, , ,194.9787168, 
1,23.92,20043.3,22897.78813,20003.43656,-5476.748126, , ,194.3020844, 
1,23.93,20566.7,23125.75079,19997.37709,-5181.310788, , ,195.6611867, 
1,23.94,20356.7,23383.24001,19991.34012,-5648.80001, , ,196.3244763, 
1,23.95,20353.3,23675.7914,19985.32553,-5944.7514, , ,197.813043, 
1,23.96,19813.3,24010.4828,19979.33323,-6819.4428, , ,197.813043, 
1,23.97,20483.3,24396.79262,19973.3631,-6535.752619, , ,198.6788866, 
1,23.98,20150,24847.5771,19967.41505,-7319.837103, , ,197.8299775, 
1,23.99,19533.3,25380.5317,19961.48895,-8469.491697, , ,198.7292127, 
1,24,19833.3,26020.07334,19955.58472,-8809.033341, , ,198.0320681, 
1,24.01,20030,26799.57728,19949.70223,-9391.83728, , ,197.0616655, 
1,24.02,20013.3,27763.72132,19943.8414,-10372.68132, , ,196.2141687, 
1,24.03,19826.7,28970.49857,19938.0021,-11766.05857, , ,196.4008656, 
1,24.04,19970,30492.24483,19932.18425,-13144.50483, , ,196.2651268, 
1,24.05,19410,32414.91909,19926.38773,-15627.17909, , ,196.3499427, 
1,24.06,19880,34834.90952,19920.61244,-17577.16952, , ,196.7485705, 
1,24.07,19740,37852.71091,19914.85828,-20734.97091, , ,195.1238069, 
1,24.08,20060,41562.73905,19909.12514,-24124.99905, , ,195.7549489, 
1,24.09,19620,46037.75958,19903.41293,-29040.01958, , ,195.1665955, 
1,24.1,19893.3,51304.11601,19897.72154,-34033.07601, , ,195.5333731, 
1,24.11,19533.3,57300.76483,19892.05087,-40389.72483, , ,194.8075974, 
1,24.12,20010,63815.04197,19886.40082,-46427.30197, , ,195.7378349, 
1,24.13,19723.3,70404.48085,19880.77129,-53303.44085, , ,195.3374004, 
1,24.14,19736.7,76363.66965,19875.16218,-59249.22965, , ,195.601636, 
1,24.15,20086.7,80853.09358,19869.57338,-63388.65358, , ,194.8075974, 
1,24.16,19633.3,83243.06093,19864.0048,-66232.02093, , ,195.1750496, 
1,24.17,19353.3,83458.0955,19858.45633,-66727.0555, , ,194.5849429, 
1,24.18,19756.7,81964.67211,19852.92789,-64830.23211, , ,195.0897229, 
1,24.19,19666.7,79386.40983,19847.41936,-62341.96983, , ,194.182131, 
1,24.2,19956.7,76118.69032,19841.93066,-58784.25032, , ,194.7647299, 
1,24.21,19333.3,72236.20579,19836.46168,-55525.16579, , ,195.4822243, 
1,24.22,19736.7,67685.79813,19831.01233,-50571.35813, , ,195.6611867, 
1,24.23,19983.3,62546.60069,19825.5825,-45185.56069, , ,195.6611867, 
1,24.24,19413.3,57113.99395,19820.17211,-40322.95395, , ,194.9102357, 
1,24.25,19776.7,51773.37701,19814.78105,-34618.93701, , ,195.5760722, 
1,24.26,19753.3,46838.17553,19809.40923,-29707.13553, , ,196.2735336, 
1,24.27,20406.7,42483.47998,19804.05656,-24699.03998, , ,195.814453, 
1,24.28,19420,38764.34831,19798.72293,-21966.60831, , ,195.9931121, 
1,24.29,19730,35660.0893,19793.40825,-18552.3493, , ,195.3542935, 
1,24.3,19086.7,33111.15543,19788.11243,-16646.71543, , ,195.8060265, 
1,24.31,19650,31042.21406,19782.83537,-14014.47406, , ,195.4397605, 
1,24.32,20016.7,29375.05175,19777.57698,-11980.61175, , ,194.3020844, 
1,24.33,20270,28035.62394,19772.33716,-10387.88394, , ,194.2506113, 
1,24.34,20033.3,26957.85936,19767.11583,-9546.81936, , ,193.8641277, 
1,24.35,19670,26085.46898,19761.91288,-9037.728981, , ,195.5932003, 
1,24.36,19756.7,25372.3716,19756.72823,-8237.931604, , ,194.6792233, 
1,24.37,19780,24782.13233,19751.56178,-7624.392329, , ,195.5078004, 
1,24.38,19936.7,24286.76557,19746.41344,-6972.325568, , ,195.7889169, 
1,24.39,19696.7,23865.24304,19741.28312,-6790.803035, , ,194.7305831, 
1,24.4,19813.3,23501.97265,19736.17072,-6310.932646, , ,194.2336222, 
1,24.41,19686.7,23185.43388,19731.07617,-6120.993883, , ,195.2690452, 
1,24.42,20100,22907.05954,19725.99935,-5429.31954, , ,196.0696305, 
1,24.43,19693.3,22660.38218,19720.94019,-5589.34218, , ,195.0212809, 
1,24.44,19683.3,22440.41661,19715.8986,-5379.376606, , ,195.6443201, 
1,24.45,19813.3,22243.23079,19710.87448,-5052.190792, , ,194.9699977, 
1,24.46,19803.3,22065.65765,19705.86774,-4884.617652, , ,194.6450616, 
1,24.47,19566.7,21905.09641,19700.8783,-4960.656406, , ,194.0618458, 
1,24.48,19656.7,21759.38112,19695.90606,-4724.941117, , ,194.7305831, 
1,24.49,19336.7,21626.6885,19690.95095,-4912.248499, , ,194.6021583, 
1,24.5,19663.3,21505.46871,19686.01286,-4464.428705, , ,192.9163031, 
1,24.51,19413.3,21394.39718,19681.09172,-4603.357181, , ,193.6233457, 
1,24.52,19363.3,21292.3349,19676.18743,-4551.294903, , ,195.4141755, 
1,24.53,19750,21198.29803,19671.29991,-4070.558027, , ,195.3542935, 
1,24.54,19643.3,21111.43307,19666.42907,-4090.393074, , ,195.814453, 
1,24.55,19816.7,21030.9971,19661.57483,-3836.557096, , ,193.0717483, 
1,24.56,19906.7,20956.34028,19656.73709,-3671.90028, , ,192.6395598, 
1,24.57,19576.7,20886.893,19651.91577,-3932.452998, , ,193.563168, 
1,24.58,19666.7,20822.15439,19647.11079,-3777.714392, , ,194.2850998, 
1,24.59,19740,20761.68146,19642.32206,-3643.941458, , ,194.918701, 
1,24.6,20010,20705.08317,19637.5495,-3317.343171, , ,195.8741943, 
1,24.61,19893.3,20652.01166,19632.79302,-3380.971661, , ,195.5420671, 
1,24.62,19986.7,20602.15736,19628.05254,-3237.717355, , ,194.9530713, 
1,24.63,19693.3,20555.24404,19623.32796,-3484.204043, , ,195.9762741, 
1,24.64,19493.3,20511.02472,19618.61922,-3639.984719, , ,195.1153505, 
1,24.65,19566.7,20469.27767,19613.92623,-3524.837665, , ,196.0612149, 
1,24.66,19516.7,20429.80357,19609.2489,-3535.363567, , ,194.5078405, 
1,24.67,19503.3,20392.42302,19604.58714,-3511.383016, , ,195.1238069, 
1,24.68,19890,20356.97387,19599.94089,-3089.233873, , ,194.4736486, 
1,24.69,19430,20323.30977,19595.31005,-3515.569771, , ,194.1048686, 
1,24.7,19936.7,20291.29752,19590.69455,-2976.857523, , ,195.2434378, 
1,24.71,19360,20260.8166,19586.0943,-3523.076602, , ,195.5078004, 
1,24.72,19640,20231.75724,19581.50922,-3214.017243, , ,195.0725506, 
1,24.73,19500,20204.01942,19576.93923,-3326.279425, , ,195.7122888, 
1,24.74,19323.3,20177.51182,19572.38425,-3476.471823, , ,194.0618458, 
1,24.75,19506.7,20152.15089,19567.8442,-3267.710886, , ,193.9329781, 
1,24.76,18886.7,20127.86007,19563.31899,-3863.420065, , ,195.0384577, 
1,24.77,19183.3,20104.56934,19558.80856,-3543.529341, , ,195.5078004, 
1,24.78,19000,20082.21424,19554.31282,-3704.474235, , ,195.226279, 
1,24.79,19356.7,20060.73549,19549.83169,-3326.295494, , ,195.2349866, 
1,24.8,19766.7,20040.08006,19545.3651,-2895.640065, , ,194.6193721, 
1,24.81,19846.7,20020.19293,19540.91296,-2795.752929, , ,194.62785, 
1,24.82,19116.7,20001.03226,19536.47519,-3506.592259, , ,193.2958872, 
1,24.83,19006.7,19982.55345,19532.05172,-3598.113453, , ,192.0416621, 
1,24.84,19373.3,19964.71682,19527.64248,-3213.676815, , ,193.6835047, 
1,24.85,19253.3,19947.48534,19523.24738,-3316.445342, , ,196.3586005, 
1,24.86,19196.7,19930.82486,19518.86634,-3356.384859, , ,194.8247931, 
1,24.87,19503.3,19914.70352,19514.49929,-3033.663519, , ,195.422619, 
1,24.88,19476.7,19899.09177,19510.14616,-3044.651771, , ,194.4479365, 
1,24.89,19510,19883.96202,19505.80687,-2996.222019, , ,193.8641277, 
1,24.9,19603.3,19869.28865,19501.48133,-2888.248646, , ,193.8814071, 
1,24.91,19076.7,19855.04773,19497.16949,-3400.607732, , ,194.9615347, 
1,24.92,18943.3,19841.21681,19492.87125,-3520.176815, , ,193.8986849, 
1,24.93,19603.3,19827.77515,19488.58655,-2846.735151, , ,193.4856584, 
1,24.94,19503.3,19814.70311,19484.31532,-2933.663107, , ,193.3217525, 
1,24.95,19080,19801.98238,19480.05747,-3344.242381, , ,193.9587585, 
1,24.96,19256.7,19789.59584,19475.81293,-3155.155844, , ,195.2518886, 
1,24.97,19043.3,19777.52744,19471.58164,-3356.487438, , ,194.7133791, 
1,24.98,19083.3,19765.76202,19467.36351,-3304.722016, , ,195.1494299, 
1,24.99,19120,19754.28545,19463.15847,-3256.545451, , ,194.0618458, 
1,25,19490,19743.08434,19458.96645,-2875.344341, , ,194.4049896, 
1,25.01,19223.3,19732.14618,19454.78738,-3131.106179, , ,193.9157033, 
1,25.02,19280,19721.45913,19450.62119,-3063.719131, , ,193.5114984, 
1,25.03,19143.3,19711.0121,19446.4678,-3189.972102, , ,194.5936792, 
1,25.04,18840,19700.79454,19442.32714,-3483.054535, , ,194.2935923, 
1,25.05,19240,19690.79656,19438.19915,-3073.056561, , ,194.345054, 
1,25.06,19340,19681.0088,19434.08374,-2963.268795, , ,193.4081177, 
1,25.07,19336.7,19671.42245,19429.98085,-2956.982453, , ,193.3993278, 
1,25.08,19380,19662.02911,19425.89041,-2904.28911, , ,193.5114984, 
1,25.09,18956.7,19652.82089,19421.81234,-3318.380891, , ,193.5373349, 
1,25.1,19196.7,19643.79029,19417.74659,-3069.350289, , ,193.3907961, 
1,25.11,19060,19634.93023,19413.69307,-3197.190232, , ,194.7477856, 
1,25.12,19673.3,19626.23397,19409.65171,-2575.193966, , ,194.8673908, 
1,25.13,19313.3,19617.69512,19405.62246,-2926.65512, , ,194.2850998, 
1,25.14,19453.3,19609.30768,19401.60524,-2778.26768, , ,194.0791076, 
1,25.15,19180,19601.06584,19397.59998,-3043.325836, , ,193.3993278, 
1,25.16,19076.7,19592.96417,19393.60661,-3138.524168, , ,193.5373349, 
1,25.17,19096.7,19584.99746,19389.62507,-3110.557463, , ,193.4598149, 
1,25.18,18903.3,19577.16079,19385.65528,-3296.120787, , ,193.6749855, 
1,25.19,19126.7,19569.44944,19381.69719,-3065.00944, , ,194.9615347, 
1,25.2,19170,19561.85897,19377.75072,-3014.118974, , ,195.5676354, 
1,25.21,19130,19554.38504,19373.8158,-3046.645044, , ,194.9699977, 
1,25.22,18873.3,19547.02369,19369.89237,-3295.983689, , ,195.8399857, 
1,25.23,19140,19539.77097,19365.98036,-3022.030974, , ,192.9593221, 
1,25.24,19186.7,19532.6232,19362.07971,-2968.183202, , ,193.563168, 
1,25.25,19270,19525.57686,19358.19035,-2877.836855, , ,194.0018041, 
1,25.26,19433.3,19518.62885,19354.31222,-2707.588848, , ,194.1133689, 
1,25.27,19063.3,19511.7754,19350.44524,-3070.735396, , ,196.2906009, 
1,25.28,19166.7,19505.01345,19346.58936,-2960.573449, , ,193.1061884, 
1,25.29,19133.3,19498.34056,19342.7445,-2987.300564, , ,194.2935923, 
1,25.3,19410,19491.75368,19338.91061,-2704.01368, , ,194.3108335, 
1,25.31,19573.3,19485.25012,19335.08762,-2534.210123, , ,195.0981804, 
1,25.32,19386.7,19478.82725,19331.27547,-2714.387255, , ,194.2850998, 
1,25.33,19516.7,19472.48266,19327.47409,-2578.042662, , ,194.7305831, 
1,25.34,19350,19466.21395,19323.68342,-2738.473949, , ,194.2163742, 
1,25.35,18806.7,19460.01884,19319.90339,-3275.578844, , ,194.0876091, 
1,25.36,19270,19453.89518,19316.13395,-2806.155176, , ,194.7819293, 
1,25.37,18903.3,19447.84085,19312.37502,-3166.800853, , ,194.1306261, 
1,25.38,19296.7,19441.85407,19308.62656,-2767.414072, , ,194.7562579, 
1,25.39,19163.3,19435.93249,19304.88849,-2894.892492, , ,194.2678563, 
1,25.4,19503.3,19430.0743,19301.16075,-2549.034302, , ,194.8930476, 
1,25.41,19176.7,19424.27808,19297.44328,-2869.838079, , ,193.7180941, 
1,25.42,19440,19418.54193,19293.73602,-2600.801934, , ,194.5335447, 
1,25.43,19113.3,19412.86422,19290.03891,-2921.824219, , ,194.182131, 
1,25.44,18683.3,19407.24336,19286.35189,-3346.203357, , ,194.0188135, 
1,25.45,19186.7,19401.67784,19282.6749,-2837.237845, , ,194.242117, 
1,25.46,18986.7,19396.16618,19279.00787,-3031.726184, , ,193.7867385, 
1,25.47,19593.3,19390.70698,19275.35075,-2419.666983, , ,194.8930476, 
1,25.48,18976.7,19385.29888,19271.70347,-3030.858876, , ,194.3707797, 
1,25.49,19543.3,19379.94058,19268.06598,-2458.90058, , ,195.0212809, 
1,25.5,19363.3,19374.63078,19264.43822,-2633.590781, , ,195.064092, 
1,25.51,19296.7,19369.36832,19260.82013,-2694.928321, , ,194.4564219, 
1,25.52,19370,19364.15198,19257.21164,-2616.41198, , ,193.9845355, 
1,25.53,19020,19358.98066,19253.61271,-2961.240657, , ,194.3278158, 
1,25.54,19360,19353.85323,19250.02327,-2616.11323, , ,195.4737834, 
1,25.55,19213.3,19348.76867,19246.44326,-2757.728671, , ,196.8164119, 
1,25.56,18903.3,19343.72595,19242.87263,-3062.685948, , ,196.1377067, 
1,25.57,19260,19338.72408,19239.31131,-2700.984082, , ,196.5622039, 
1,25.58,19406.7,19333.76211,19235.75926,-2549.32211, , ,195.5420671, 
1,25.59,19603.3,19328.83912,19232.2164,-2347.799124, , ,195.729405, 
1,25.6,19303.3,19323.95422,19228.6827,-2642.914224, , ,195.7209749, 
1,25.61,19160,19319.10656,19225.15808,-2781.366564, , ,194.9699977, 
1,25.62,19170,19314.29529,19221.6425,-2766.555291, , ,196.5026717, 
1,25.63,19180,19309.51962,19218.1359,-2751.779619, , ,196.7231557, 
1,25.64,19366.7,19304.77876,19214.63821,-2560.338756, , ,197.3659038, 
1,25.65,18896.7,19300.07195,19211.14939,-3025.631952, , ,198.3010338, 
1,25.66,18980,19295.39848,19207.66938,-2937.658478, , ,197.7541403, 
1,25.67,19063.3,19290.75762,19204.19812,-2849.717622, , ,200.124961, 
1,25.68,19680,19286.14868,19200.73557,-2228.408682, , ,201.0305947, 
1,25.69,19163.3,19281.57103,19197.28165,-2740.531025, , ,201.3454742, 
1,25.7,19246.7,19277.02397,19193.83633,-2652.583969, , ,203.2813321, 
1,25.71,19286.7,19272.50692,19190.39954,-2608.06692, , ,203.9117456, 
1,25.72,19000,19268.01925,19186.97124,-2890.279251, , ,205.6373021, 
1,25.73,19213.3,19263.56037,19183.55136,-2672.520375, , ,206.2200281, 
1,25.74,19090,19259.12972,19180.13985,-2791.389719, , ,208.4147308, 
1,25.75,19283.3,19254.72674,19176.73667,-2593.68674, , ,207.6696897, 
1,25.76,19830,19250.35088,19173.34175,-2042.610875, , ,208.7503293, 
1,25.77,18690,19246.00162,19169.95504,-3178.261625, , ,210.1903899, 
1,25.78,19476.7,19241.67846,19166.5765,-2387.23846, , ,209.6981163, 
1,25.79,19233.3,19237.3809,19163.20607,-2626.340902, , ,207.9021404, 
1,25.8,19180,19233.10845,19159.84369,-2675.368452, , ,208.6065675, 
1,25.81,19210,19228.86066,19156.48931,-2641.120663, , ,205.3857347, 
1,25.82,19346.7,19224.63706,19153.14289,-2500.197056, , ,204.7437423, 
1,25.83,19350,19220.43721,19149.80438,-2492.697207, , ,202.7888064, 
1,25.84,18843.3,19216.26067,19146.47371,-2995.22067, , ,203.7154879, 
1,25.85,19396.7,19212.10705,19143.15084,-2437.667046, , ,202.0972538, 
1,25.86,18883.3,19207.97591,19139.83571,-2946.935906, , ,201.9405853, 
1,25.87,19270,19203.86686,19136.52829,-2556.126865, , ,200.8150891, 
1,25.88,18960,19199.77952,19133.22851,-2862.039525, , ,198.9891957, 
1,25.89,19090,19195.71353,19129.93633,-2727.973527, , ,200.1499438, 
1,25.9,19483.3,19191.66849,19126.65169,-2330.628486, , ,201.1964214, 
1,25.91,18900,19187.64405,19123.37455,-2909.904047, , ,198.5530156, 
1,25.92,18780,19183.63987,19120.10486,-3025.899868, , ,199.0811392, 
1,25.93,19170,19179.65561,19116.84257,-2631.915609, , ,197.5937752, 
1,25.94,18926.7,19175.69093,19113.58762,-2871.250928, , ,197.5601174, 
1,25.95,19243.3,19171.74551,19110.33998,-2550.705508, , ,196.6639265, 
1,25.96,19103.3,19167.81903,19107.09959,-2686.779034, , ,196.4858774, 
1,25.97,19396.7,19163.9112,19103.86639,-2389.471197, , ,194.7819293, 
1,25.98,19390,19160.02169,19100.64036,-2392.281695, , ,193.1838503, 
1,25.99,19526.7,19156.15023,19097.42143,-2251.710227, , ,192.8211607, 
1,26,19093.3,19152.29652,19094.20956,-2681.256519, , ,190.6481052, 
1,26.01,18986.7,19148.46028,19091.0047,-2784.020285, , ,190.3943276, 
1,26.02,19373.3,19144.64126,19087.8068,-2393.601258, , ,190.9536593, 
1,26.03,18866.7,19140.83916,19084.61582,-2896.399155, , ,189.3058372, 
1,26.04,18876.7,19137.05373,19081.43171,-2882.613733, , ,190.971202, 
1,26.05,18873.3,19133.28472,19078.25442,-2882.24472, , ,189.8243925, 
1,26.06,18516.7,19129.53188,19075.08391,-3235.091882, , ,191.1457559, 
1,26.07,18946.7,19125.79496,19071.92013,-2801.354964, , ,189.4816614, 
1,26.08,18833.3,19122.07373,19068.76303,-2911.033731, , ,189.833348, 
1,26.09,19376.7,19118.36795,19065.61257,-2363.927951, , ,190.9450183, 
1,26.1,19343.3,19114.6774,19062.4687,-2393.637397, , ,190.6305327, 
1,26.11,19460,19111.00184,19059.33138,-2273.26184, , ,188.7943325, 
1,26.12,19430,19107.34106,19056.20056,-2299.60106, , ,191.1805429, 
1,26.13,19060,19103.69485,19053.0762,-2665.954854, , ,189.5608082, 
1,26.14,19693.3,19100.06301,19049.95825,-2029.023009, , ,191.136862, 
1,26.15,19193.3,19096.44531,19046.84667,-2525.405308, , ,190.2892535, 
1,26.16,18610,19092.84157,19043.74141,-3105.101566, , ,191.7811252, 
1,26.17,19116.7,19089.25157,19040.64243,-2594.811574, , ,189.7366596, 
1,26.18,19183.3,19085.67515,19037.54968,-2524.635149, , ,190.7354188, 
1,26.19,18850,19082.1121,19034.46312,-2854.372098, , ,190.2892535, 
1,26.2,18703.3,19078.56223,19031.38272,-2997.522233, , ,189.7806629, 
1,26.21,18816.7,19075.02537,19028.30841,-2880.585373, , ,190.578068, 
1,26.22,18926.7,19071.50135,19025.24017,-2767.061345, , ,190.2805823, 
1,26.23,18770,19067.98997,19022.17794,-2920.24997, , ,190.0176308, 
1,26.24,18366.7,19064.49108,19019.12169,-3320.05108, , ,189.2617235, 
1,26.25,18653.3,19061.0045,19016.07137,-3029.964505, , ,188.8120759, 
1,26.26,18473.3,19057.53008,19013.02694,-3206.490085, , ,189.7279631, 
1,26.27,18683.3,19054.06766,19009.98835,-2993.027656, , ,188.1044922, 
1,26.28,19160,19050.61705,19006.95558,-2512.877053, , ,189.6048523, 
1,26.29,18930,19047.17812,19003.92856,-2739.438123, , ,189.9736824, 
1,26.3,19126.7,19043.75076,19000.90727,-2539.310764, , ,186.9312708, 
1,26.31,19143.3,19040.33473,18997.89166,-2519.294732, , ,189.859685, 
1,26.32,18753.3,19036.92993,18994.88169,-2905.889934, , ,187.1809285, 
