used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,diff/sigma,Axis-limits
1,23.43,20333.3,20339.47586,20330.25253,-2628.435859, , ,194.8589233, 
1,23.44,20476.7,20332.20365,20322.95094,-2477.76365, , ,195.192213, 
1,23.45,20310,20324.95983,20315.67759,-2637.219826, , ,195.4482029, 
1,23.46,20063.3,20317.74426,20308.43237,-2876.704261, , ,195.8741943, 
1,23.47,20263.3,20310.55683,20301.21513,-2669.516828, , ,196.553555, 
1,23.48,20440,20303.3974,20294.02576,-2485.657405, , ,196.2141687, 
1,23.49,20386.7,20296.26586,20286.86412,-2531.825862, , ,197.703566, 
1,23.5,20240,20289.16208,20279.7301,-2671.422079, , ,198.7377669, 
1,23.51,20090,20282.08593,20272.62357,-2814.34593, , ,198.4522613, 
1,23.52,20253.3,20275.03729,20265.5444,-2643.997292, , ,200.9395431, 
1,23.53,20043.3,20268.01604,20258.49247,-2846.976042, , ,201.7671926, 
1,23.54,20380,20261.02206,20251.46766,-2503.282057, , ,202.7066846, 
1,23.55,20410,20254.05521,20244.46984,-2466.315214, , ,204.6704668, 
1,23.56,19806.7,20247.11539,20237.49889,-3062.675392, , ,206.001699, 
1,23.57,20470,20240.20247,20230.55469,-2392.462469, , ,207.9983173, 
1,23.58,19956.7,20233.31632,20223.63711,-2898.876324, , ,208.4785361, 
1,23.59,20296.7,20226.45684,20216.74603,-2552.016836, , ,210.007857, 
1,23.6,20353.3,20219.62388,20209.88134,-2488.583885, , ,210.0159518, 
1,23.61,19913.3,20212.81735,20203.04291,-2921.777351, , ,211.5183207, 
1,23.62,20350,20206.03712,20196.23062,-2478.297116, , ,210.3330692, 
1,23.63,19890,20199.28306,20189.44435,-2931.543059, , ,211.8176102, 
1,23.64,20423.3,20192.55506,20182.68398,-2391.515063, , ,211.9983491, 
1,23.65,20106.7,20185.85301,20175.94939,-2701.413008, , ,210.8238601, 
1,23.66,20020,20179.17678,20169.24047,-2781.436778, , ,208.8300745, 
1,23.67,20026.7,20172.52626,20162.55709,-2768.086256, , ,208.0463891, 
1,23.68,19766.7,20165.90132,20155.89914,-3021.461323, , ,207.9422997, 
1,23.69,20023.3,20159.30186,20149.2665,-2758.261864, , ,208.0624906, 
1,23.7,19810,20152.72776,20142.65905,-2964.987763, , ,206.4623452, 
1,23.71,20163.3,20146.1789,20136.07668,-2605.138903, , ,203.8707924, 
1,23.72,20033.3,20139.65517,20129.51926,-2728.615169, , ,204.8169915, 
1,23.73,19920,20133.15645,20122.98669,-2835.416448, , ,203.8462656, 
1,23.74,19903.3,20126.68262,20116.47885,-2845.642622, , ,202.1961919, 
1,23.75,20180,20120.23358,20109.99561,-2562.493582, , ,200.1332056, 
1,23.76,20020,20113.80921,20103.53688,-2716.06921, , ,201.6928358, 
1,23.77,19990,20107.40939,20097.10252,-2739.669394, , ,199.5161648, 
1,23.78,20190,20101.03402,20090.69244,-2533.294023, , ,198.9472292, 
1,23.79,19820,20094.68298,20084.30651,-2896.942981, , ,198.3010338, 
1,23.8,19650,20088.35616,20077.94463,-3060.616158, , ,197.2645432, 
1,23.81,20120,20082.05344,20071.60667,-2584.313442, , ,196.2057593, 
1,23.82,20086.7,20075.77472,20065.29253,-2611.334722, , ,194.567983, 
1,23.83,20400,20069.51989,20059.00209,-2291.779887, , ,195.3970317, 
1,23.84,20260,20063.28883,20052.73525,-2425.548827, , ,195.1238069, 
1,23.85,20196.7,20057.08143,20046.49188,-2482.641431, , ,196.3076667, 
1,23.86,20183.3,20050.89759,20040.27189,-2489.85759, , ,195.9931121, 
1,23.87,19983.3,20044.7372,20034.07516,-2683.697195, , ,194.9615347, 
1,23.88,20016.7,20038.60014,20027.90158,-2644.160137, , ,193.5543851, 
1,23.89,20406.7,20032.4863,20021.75104,-2248.046305, , ,194.2593627, 
1,23.9,20186.7,20026.39559,20015.62343,-2461.955595, , ,194.7562579, 
1,23.91,20123.3,20020.3279,20009.51864,-2519.287896, , ,194.9787168, 
1,23.92,20043.3,20014.2831,20003.43656,-2593.243103, , ,194.3020844, 
1,23.93,20566.7,20008.26111,19997.37709,-2063.821107, , ,195.6611867, 
1,23.94,20356.7,20002.2618,19991.34012,-2267.821803, , ,196.3244763, 
1,23.95,20353.3,19996.28509,19985.32553,-2265.245085, , ,197.813043, 
1,23.96,19813.3,19990.33085,19979.33323,-2799.290845, , ,197.813043, 
1,23.97,20483.3,19984.39898,19973.3631,-2123.358981, , ,198.6788866, 
1,23.98,20150,19978.48939,19967.41505,-2450.749386, , ,197.8299775, 
1,23.99,19533.3,19972.60196,19961.48895,-3061.561955, , ,198.7292127, 
1,24,19833.3,19966.73659,19955.58472,-2755.696585, , ,198.0320681, 
1,24.01,20030,19960.89317,19949.70223,-2553.153171, , ,197.0616655, 
1,24.02,20013.3,19955.07161,19943.8414,-2564.031611, , ,196.2141687, 
1,24.03,19826.7,19949.2718,19938.0021,-2744.831801, , ,196.4008656, 
1,24.04,19970,19943.49364,19932.18425,-2595.753636, , ,196.2651268, 
1,24.05,19410,19937.73702,19926.38773,-3149.997019, , ,196.3499427, 
1,24.06,19880,19932.00184,19920.61244,-2674.261843, , ,196.7485705, 
1,24.07,19740,19926.28801,19914.85828,-2808.548011, , ,195.1238069, 
1,24.08,20060,19920.59542,19909.12514,-2482.855418, , ,195.7549489, 
1,24.09,19620,19914.92396,19903.41293,-2917.183963, , ,195.1665955, 
1,24.1,19893.3,19909.27355,19897.72154,-2638.233549, , ,195.5333731, 
1,24.11,19533.3,19903.64407,19892.05087,-2992.604075, , ,194.8075974, 
1,24.12,20010,19898.03544,19886.40082,-2510.295438, , ,195.7378349, 
1,24.13,19723.3,19892.44754,19880.77129,-2791.407543, , ,195.3374004, 
1,24.14,19736.7,19886.88029,19875.16218,-2772.440287, , ,195.601636, 
1,24.15,20086.7,19881.33358,19869.57338,-2416.893575, , ,194.8075974, 
1,24.16,19633.3,19875.80731,19864.0048,-2864.767307, , ,195.1750496, 
1,24.17,19353.3,19870.30139,19858.45633,-3139.261388, , ,194.5849429, 
1,24.18,19756.7,19864.81571,19852.92789,-2730.375715, , ,195.0897229, 
1,24.19,19666.7,19859.3502,19847.41936,-2814.910195, , ,194.182131, 
1,24.2,19956.7,19853.90473,19841.93066,-2519.464732, , ,194.7647299, 
1,24.21,19333.3,19848.47923,19836.46168,-3137.439227, , ,195.4822243, 
1,24.22,19736.7,19843.07359,19831.01233,-2728.633585, , ,195.6611867, 
1,24.23,19983.3,19837.68771,19825.5825,-2476.647711, , ,195.6611867, 
1,24.24,19413.3,19832.32151,19820.17211,-3041.281509, , ,194.9102357, 
1,24.25,19776.7,19826.97488,19814.78105,-2672.534883, , ,195.5760722, 
1,24.26,19753.3,19821.64774,19809.40923,-2690.607742, , ,196.2735336, 
1,24.27,20406.7,19816.33999,19804.05656,-2031.899988, , ,195.814453, 
1,24.28,19420,19811.05153,19798.72293,-3013.31153, , ,195.9931121, 
1,24.29,19730,19805.78227,19793.40825,-2698.042272, , ,195.3542935, 
1,24.3,19086.7,19800.53213,19788.11243,-3336.092126, , ,195.8060265, 
1,24.31,19650,19795.30099,19782.83537,-2767.560994, , ,195.4397605, 
1,24.32,20016.7,19790.08878,19777.57698,-2395.648785, , ,194.3020844, 
1,24.33,20270,19784.89541,19772.33716,-2137.155408, , ,194.2506113, 
1,24.34,20033.3,19779.72077,19767.11583,-2368.68077, , ,193.8641277, 
1,24.35,19670,19774.56478,19761.91288,-2726.824782, , ,195.5932003, 
1,24.36,19756.7,19769.42735,19756.72823,-2634.98735, , ,194.6792233, 
1,24.37,19780,19764.30839,19751.56178,-2606.568386, , ,195.5078004, 
1,24.38,19936.7,19759.2078,19746.41344,-2444.767799, , ,195.7889169, 
1,24.39,19696.7,19754.1255,19741.28312,-2679.6855, , ,194.7305831, 
1,24.4,19813.3,19749.0614,19736.17072,-2558.021398, , ,194.2336222, 
1,24.41,19686.7,19744.0154,19731.07617,-2679.575404, , ,195.2690452, 
1,24.42,20100,19738.98743,19725.99935,-2261.247431, , ,196.0696305, 
1,24.43,19693.3,19733.97739,19720.94019,-2662.937388, , ,195.0212809, 
1,24.44,19683.3,19728.98519,19715.8986,-2667.94519, , ,195.6443201, 
1,24.45,19813.3,19724.01075,19710.87448,-2532.970747, , ,194.9699977, 
1,24.46,19803.3,19719.05397,19705.86774,-2538.013972, , ,194.6450616, 
1,24.47,19566.7,19714.11478,19700.8783,-2769.674777, , ,194.0618458, 
1,24.48,19656.7,19709.19308,19695.90606,-2674.753078, , ,194.7305831, 
1,24.49,19336.7,19704.28879,19690.95095,-2989.848786, , ,194.6021583, 
1,24.5,19663.3,19699.40182,19686.01286,-2658.361818, , ,192.9163031, 
1,24.51,19413.3,19694.53209,19681.09172,-2903.492086, , ,193.6233457, 
1,24.52,19363.3,19689.67951,19676.18743,-2948.639507, , ,195.4141755, 
1,24.53,19750,19684.84399,19671.29991,-2557.103992, , ,195.3542935, 
1,24.54,19643.3,19680.02546,19666.42907,-2658.985461, , ,195.814453, 
1,24.55,19816.7,19675.22383,19661.57483,-2480.783826, , ,193.0717483, 
1,24.56,19906.7,19670.43901,19656.73709,-2385.999007, , ,192.6395598, 
1,24.57,19576.7,19665.67092,19651.91577,-2711.230916, , ,193.563168, 
1,24.58,19666.7,19660.91947,19647.11079,-2616.479473, , ,194.2850998, 
1,24.59,19740,19656.18459,19642.32206,-2538.444594, , ,194.918701, 
1,24.6,20010,19651.4662,19637.5495,-2263.726196, , ,195.8741943, 
1,24.61,19893.3,19646.7642,19632.79302,-2375.7242, , ,195.5420671, 
1,24.62,19986.7,19642.07852,19628.05254,-2277.63852, , ,194.9530713, 
1,24.63,19693.3,19637.40908,19623.32796,-2566.369077, , ,195.9762741, 
1,24.64,19493.3,19632.75579,19618.61922,-2761.715788, , ,195.1153505, 
1,24.65,19566.7,19628.11857,19613.92623,-2683.678574, , ,196.0612149, 
1,24.66,19516.7,19623.49735,19609.2489,-2729.057354, , ,194.5078405, 
1,24.67,19503.3,19618.89205,19604.58714,-2737.852047, , ,195.1238069, 
1,24.68,19890,19614.30257,19599.94089,-2346.562575, , ,194.4736486, 
1,24.69,19430,19609.72886,19595.31005,-2801.988858, , ,194.1048686, 
1,24.7,19936.7,19605.17082,19590.69455,-2290.730816, , ,195.2434378, 
1,24.71,19360,19600.62837,19586.0943,-2862.888369, , ,195.5078004, 
1,24.72,19640,19596.10144,19581.50922,-2578.361442, , ,195.0725506, 
1,24.73,19500,19591.58996,19576.93923,-2713.849955, , ,195.7122888, 
1,24.74,19323.3,19587.09383,19572.38425,-2886.05383, , ,194.0618458, 
1,24.75,19506.7,19582.61299,19567.8442,-2698.172989, , ,193.9329781, 
1,24.76,18886.7,19578.14736,19563.31899,-3313.707357, , ,195.0384577, 
1,24.77,19183.3,19573.69686,19558.80856,-3012.656856, , ,195.5078004, 
1,24.78,19000,19569.26141,19554.31282,-3191.52141, , ,195.226279, 
1,24.79,19356.7,19564.84094,19549.83169,-2830.400942, , ,195.2349866, 
1,24.8,19766.7,19560.43538,19545.3651,-2415.995377, , ,194.6193721, 
1,24.81,19846.7,19556.04464,19540.91296,-2331.604639, , ,194.62785, 
1,24.82,19116.7,19551.66865,19536.47519,-3057.228653, , ,193.2958872, 
1,24.83,19006.7,19547.30735,19532.05172,-3162.867345, , ,192.0416621, 
1,24.84,19373.3,19542.96064,19527.64248,-2791.920642, , ,193.6835047, 
1,24.85,19253.3,19538.62847,19523.24738,-2907.588466, , ,196.3586005, 
1,24.86,19196.7,19534.31074,19518.86634,-2959.870743, , ,194.8247931, 
1,24.87,19503.3,19530.00741,19514.49929,-2648.967406, , ,195.422619, 
1,24.88,19476.7,19525.71838,19510.14616,-2671.278376, , ,194.4479365, 
1,24.89,19510,19521.44358,19505.80687,-2633.703582, , ,193.8641277, 
1,24.9,19603.3,19517.18295,19501.48133,-2536.142951, , ,193.8814071, 
1,24.91,19076.7,19512.93641,19497.16949,-3058.496411, , ,194.9615347, 
1,24.92,18943.3,19508.70389,19492.87125,-3187.663891, , ,193.8986849, 
1,24.93,19603.3,19504.48532,19488.58655,-2523.445319, , ,193.4856584, 
1,24.94,19503.3,19500.28062,19484.31532,-2619.240623, , ,193.3217525, 
1,24.95,19080,19496.08973,19480.05747,-3038.349734, , ,193.9587585, 
1,24.96,19256.7,19491.91258,19475.81293,-2857.472582, , ,195.2518886, 
1,24.97,19043.3,19487.74909,19471.58164,-3066.709094, , ,194.7133791, 
1,24.98,19083.3,19483.5992,19467.36351,-3022.559201, , ,195.1494299, 
1,24.99,19120,19479.46284,19463.15847,-2981.722837, , ,194.0618458, 
1,25,19490,19475.33993,19458.96645,-2607.599927, , ,194.4049896, 
1,25.01,19223.3,19471.23041,19454.78738,-2870.190406, , ,193.9157033, 
1,25.02,19280,19467.1342,19450.62119,-2809.394205, , ,193.5114984, 
1,25.03,19143.3,19463.05125,19446.4678,-2942.011254, , ,194.5936792, 
1,25.04,18840,19458.98149,19442.32714,-3241.241488, , ,194.2935923, 
1,25.05,19240,19454.92484,19438.19915,-2837.184837, , ,194.345054, 
1,25.06,19340,19450.88124,19434.08374,-2733.141235, , ,193.4081177, 
1,25.07,19336.7,19446.85061,19429.98085,-2732.410614, , ,193.3993278, 
1,25.08,19380,19442.83291,19425.89041,-2685.092908, , ,193.5114984, 
1,25.09,18956.7,19438.82805,19421.81234,-3104.388052, , ,193.5373349, 
1,25.1,19196.7,19434.83598,19417.74659,-2860.39598, , ,193.3907961, 
1,25.11,19060,19430.85662,19413.69307,-2993.116624, , ,194.7477856, 
1,25.12,19673.3,19426.88992,19409.65171,-2375.849921, , ,194.8673908, 
1,25.13,19313.3,19422.9358,19405.62246,-2731.895803, , ,194.2850998, 
1,25.14,19453.3,19418.99421,19401.60524,-2587.954209, , ,194.0791076, 
1,25.15,19180,19415.06507,19397.59998,-2857.325073, , ,193.3993278, 
1,25.16,19076.7,19411.14833,19393.60661,-2956.708332, , ,193.5373349, 
1,25.17,19096.7,19407.24392,19389.62507,-2932.803919, , ,193.4598149, 
1,25.18,18903.3,19403.35177,19385.65528,-3122.311774, , ,193.6749855, 
1,25.19,19126.7,19399.47183,19381.69719,-2895.031834, , ,194.9615347, 
1,25.2,19170,19395.60403,19377.75072,-2847.864034, , ,195.5676354, 
1,25.21,19130,19391.74831,19373.8158,-2884.008314, , ,194.9699977, 
1,25.22,18873.3,19387.90461,19369.89237,-3136.864611, , ,195.8399857, 
1,25.23,19140,19384.07286,19365.98036,-2866.332864, , ,192.9593221, 
1,25.24,19186.7,19380.25301,19362.07971,-2815.813006, , ,193.563168, 
1,25.25,19270,19376.44499,19358.19035,-2728.704987, , ,194.0018041, 
1,25.26,19433.3,19372.64874,19354.31222,-2561.608736, , ,194.1133689, 
1,25.27,19063.3,19368.8642,19350.44524,-2927.824196, , ,196.2906009, 
1,25.28,19166.7,19365.09131,19346.58936,-2820.651309, , ,193.1061884, 
1,25.29,19133.3,19361.33001,19342.7445,-2850.29001, , ,194.2935923, 
1,25.3,19410,19357.58025,19338.91061,-2569.840247, , ,194.3108335, 
1,25.31,19573.3,19353.84196,19335.08762,-2402.801955, , ,195.0981804, 
1,25.32,19386.7,19350.11508,19331.27547,-2585.675076, , ,194.2850998, 
1,25.33,19516.7,19346.39955,19327.47409,-2451.959554, , ,194.7305831, 
1,25.34,19350,19342.69533,19323.68342,-2614.955328, , ,194.2163742, 
1,25.35,18806.7,19339.00234,19319.90339,-3154.562341, , ,194.0876091, 
1,25.36,19270,19335.32054,19316.13395,-2687.580537, , ,194.7819293, 
1,25.37,18903.3,19331.64985,19312.37502,-3050.609855, , ,194.1306261, 
1,25.38,19296.7,19327.99024,19308.62656,-2653.550243, , ,194.7562579, 
1,25.39,19163.3,19324.34164,19304.88849,-2783.301641, , ,194.2678563, 
1,25.4,19503.3,19320.70399,19301.16075,-2439.663992, , ,194.8930476, 
1,25.41,19176.7,19317.07724,19297.44328,-2762.637243, , ,193.7180941, 
1,25.42,19440,19313.46134,19293.73602,-2495.721335, , ,194.5335447, 
1,25.43,19113.3,19309.85622,19290.03891,-2818.816217, , ,194.182131, 
1,25.44,18683.3,19306.26183,19286.35189,-3245.22183, , ,194.0188135, 
1,25.45,19186.7,19302.67812,19282.6749,-2738.238124, , ,194.242117, 
1,25.46,18986.7,19299.10504,19279.00787,-2934.66504, , ,193.7867385, 
1,25.47,19593.3,19295.54252,19275.35075,-2324.502524, , ,194.8930476, 
1,25.48,18976.7,19291.99053,19271.70347,-2937.550526, , ,194.3707797, 
1,25.49,19543.3,19288.44899,19268.06598,-2367.408988, , ,195.0212809, 
1,25.5,19363.3,19284.91786,19264.43822,-2543.877862, , ,195.064092, 
1,25.51,19296.7,19281.39709,19260.82013,-2606.957091, , ,194.4564219, 
1,25.52,19370,19277.88663,19257.21164,-2530.146627, , ,193.9845355, 
1,25.53,19020,19274.38641,19253.61271,-2876.646415, , ,194.3278158, 
1,25.54,19360,19270.8964,19250.02327,-2533.156402, , ,195.4737834, 
1,25.55,19213.3,19267.41654,19246.44326,-2676.376536, , ,196.8164119, 
1,25.56,18903.3,19263.94677,19242.87263,-2982.906772, , ,196.1377067, 
1,25.57,19260,19260.48705,19239.31131,-2622.747054, , ,196.5622039, 
1,25.58,19406.7,19257.03733,19235.75926,-2472.597333, , ,195.5420671, 
1,25.59,19603.3,19253.59756,19232.2164,-2272.557559, , ,195.729405, 
1,25.6,19303.3,19250.16768,19228.6827,-2569.127682, , ,195.7209749, 
1,25.61,19160,19246.74765,19225.15808,-2709.007653, , ,194.9699977, 
1,25.62,19170,19243.33742,19221.6425,-2695.597423, , ,196.5026717, 
1,25.63,19180,19239.93694,19218.1359,-2682.196942, , ,196.7231557, 
1,25.64,19366.7,19236.54616,19214.63821,-2492.106162, , ,197.3659038, 
1,25.65,18896.7,19233.16504,19211.14939,-2958.725036, , ,198.3010338, 
1,25.66,18980,19229.79352,19207.66938,-2872.053515, , ,197.7541403, 
1,25.67,19063.3,19226.43155,19204.19812,-2785.391553, , ,200.124961, 
1,25.68,19680,19223.0791,19200.73557,-2165.339102, , ,201.0305947, 
1,25.69,19163.3,19219.73611,19197.28165,-2678.696114, , ,201.3454742, 
1,25.7,19246.7,19216.40255,19193.83633,-2591.962546, , ,203.2813321, 
1,25.71,19286.7,19213.07835,19190.39954,-2548.638348, , ,203.9117456, 
1,25.72,19000,19209.76347,19186.97124,-2832.023474, , ,205.6373021, 
1,25.73,19213.3,19206.45788,19183.55136,-2615.417883, , ,206.2200281, 
1,25.74,19090,19203.16153,19180.13985,-2735.421528, , ,208.4147308, 
1,25.75,19283.3,19199.87436,19176.73667,-2538.834361, , ,207.6696897, 
1,25.76,19830,19196.59634,19173.34175,-1988.856344, , ,208.7503293, 
1,25.77,18690,19193.32742,19169.95504,-3125.587425, , ,210.1903899, 
1,25.78,19476.7,19190.06757,19166.5765,-2335.627566, , ,209.6981163, 
1,25.79,19233.3,19186.81673,19163.20607,-2575.776726, , ,207.9021404, 
1,25.8,19180,19183.57486,19159.84369,-2625.834855, , ,208.6065675, 
1,25.81,19210,19180.34191,19156.48931,-2592.601914, , ,205.3857347, 
1,25.82,19346.7,19177.11786,19153.14289,-2452.677859, , ,204.7437423, 
1,25.83,19350,19173.90265,19149.80438,-2446.162652, , ,202.7888064, 
1,25.84,18843.3,19170.69625,19146.47371,-2949.656246, , ,203.7154879, 
1,25.85,19396.7,19167.4986,19143.15084,-2393.058603, , ,202.0972538, 
1,25.86,18883.3,19164.30968,19139.83571,-2903.269682, , ,201.9405853, 
1,25.87,19270,19161.12944,19136.52829,-2513.389442, , ,200.8150891, 
1,25.88,18960,19157.95784,19133.22851,-2820.217841, , ,198.9891957, 
1,25.89,19090,19154.79484,19129.93633,-2687.054845, , ,200.1499438, 
1,25.9,19483.3,19151.64041,19126.65169,-2290.600408, , ,201.1964214, 
1,25.91,18900,19148.49449,19123.37455,-2870.754493, , ,198.5530156, 
1,25.92,18780,19145.35706,19120.10486,-2987.617063, , ,199.0811392, 
1,25.93,19170,19142.22807,19116.84257,-2594.488073, , ,197.5937752, 
1,25.94,18926.7,19139.1075,19113.58762,-2834.667497, , ,197.5601174, 
1,25.95,19243.3,19135.99529,19110.33998,-2514.955286, , ,196.6639265, 
1,25.96,19103.3,19132.89141,19107.09959,-2651.851408, , ,196.4858774, 
1,25.97,19396.7,19129.79583,19103.86639,-2355.355828, , ,194.7819293, 
1,25.98,19390,19126.7085,19100.64036,-2358.968503, , ,193.1838503, 
1,25.99,19526.7,19123.6294,19097.42143,-2219.189401, , ,192.8211607, 
1,26,19093.3,19120.55849,19094.20956,-2649.51849, , ,190.6481052, 
1,26.01,18986.7,19117.49573,19091.0047,-2753.055727, , ,190.3943276, 
1,26.02,19373.3,19114.44108,19087.8068,-2363.401079, , ,190.9536593, 
1,26.03,18866.7,19111.39452,19084.61582,-2866.954517, , ,189.3058372, 
1,26.04,18876.7,19108.356,19081.43171,-2853.915998, , ,190.971202, 
1,26.05,18873.3,19105.32549,19078.25442,-2854.285494, , ,189.8243925, 
1,26.06,18516.7,19102.30297,19075.08391,-3207.86297, , ,191.1457559, 
1,26.07,18946.7,19099.28839,19071.92013,-2774.848393, , ,189.4816614, 
1,26.08,18833.3,19096.28173,19068.76303,-2885.24173, , ,189.833348, 
1,26.09,19376.7,19093.28295,19065.61257,-2338.842948, , ,190.9450183, 
1,26.1,19343.3,19090.29202,19062.4687,-2369.252017, , ,190.6305327, 
1,26.11,19460,19087.3089,19059.33138,-2249.568905, , ,188.7943325, 
1,26.12,19430,19084.33358,19056.20056,-2276.593581, , ,191.1805429, 
1,26.13,19060,19081.36601,19053.0762,-2643.626009, , ,189.5608082, 
1,26.14,19693.3,19078.40617,19049.95825,-2007.366167, , ,191.136862, 
1,26.15,19193.3,19075.45402,19046.84667,-2504.414023, , ,190.2892535, 
1,26.16,18610,19072.50954,19043.74141,-3084.769542, , ,191.7811252, 
1,26.17,19116.7,19069.5727,19040.64243,-2575.132701, , ,189.7366596, 
1,26.18,19183.3,19066.64347,19037.54968,-2505.603466, , ,190.7354188, 
1,26.19,18850,19063.72182,19034.46312,-2835.981816, , ,190.2892535, 
1,26.2,18703.3,19060.80772,19031.38272,-2979.767717, , ,189.7806629, 
1,26.21,18816.7,19057.90114,19028.30841,-2863.461144, , ,190.578068, 
1,26.22,18926.7,19055.00207,19025.24017,-2750.562071, , ,190.2805823, 
1,26.23,18770,19052.11047,19022.17794,-2904.370472, , ,190.0176308, 
1,26.24,18366.7,19049.22631,19019.12169,-3304.786314, , ,189.2617235, 
1,26.25,18653.3,19046.34958,19016.07137,-3015.30958, , ,188.8120759, 
1,26.26,18473.3,19043.48024,19013.02694,-3192.440243, , ,189.7279631, 
1,26.27,18683.3,19040.61827,19009.98835,-2979.578274, , ,188.1044922, 
1,26.28,19160,19037.76365,19006.95558,-2500.023653, , ,189.6048523, 
1,26.29,18930,19034.91635,19003.92856,-2727.176353, , ,189.9736824, 
1,26.3,19126.7,19032.07635,19000.90727,-2527.636354, , ,186.9312708, 
1,26.31,19143.3,19029.24363,18997.89166,-2508.203633, , ,189.859685, 
1,26.32,18753.3,19026.41816,18994.88169,-2895.378162, , ,187.1809285, 
